Sentence #,Word,POS,Tag
3626,sen,O,E-dv
3626,nhé,O,O
3627,em,O,O
3627,ơi,O,O
3627,tí,O,O
3627,tắt,O,B-cm
3627,cái,O,O
3627,đèn,O,B-dv
3627,làm,O,I-dv
3627,việc,O,E-dv
3627,ở,O,O
3627,phòng,O,B-loc
3627,học,O,E-loc
3627,đi,O,O
3627,nhá,O,O
3628,hỗ,O,O
3628,trợ,O,O
3628,ơi,O,O
3628,mình,O,O
3628,đang,O,O
3628,ở,O,O
3628,tiền,O,B-loc
3628,sảnh,O,E-loc
3628,bạn,O,O
3628,bật,O,B-cm
3628,giúp,O,O
3628,mình,O,O
3628,cái,O,O
3628,bóng,O,B-dv
3628,tròn,O,E-dv
3628,với,O,O
3629,em,O,O
3629,ơi,O,O
3629,lúc,O,O
3629,19,O,B-ta
3629,giờ,O,I-ta
3629,45,O,I-ta
3629,phút,O,E-ta
3629,bật,O,B-cm
3629,giúp,O,O
3629,chị,O,O
3629,cái,O,O
3629,đèn,O,B-dv
3629,âm,O,I-dv
3629,trần,O,E-dv
3629,nhé,O,O
3630,đèn,O,B-dv
3630,tranh,O,E-dv
3630,ở,O,O
3630,đại,O,B-loc
3630,sảnh,O,E-loc
3630,hỏng,O,O
3630,rồi,O,O
3630,hay,O,O
3630,sao,O,O
3630,"í,",O,O
3630,kiểm,O,B-cm
3630,tra,O,E-cm
3630,giúp,O,O
3630,chị,O,O
3630,nhé,O,O
3631,bạn,O,O
3631,"ơi,",O,O
3631,mở,O,B-cm
3631,cho,O,O
3631,mình,O,O
3631,cái,O,O
3631,rèm,O,B-dv
3631,cửa,O,E-dv
3631,nhé,O,O
3632,em,O,O
3632,ơi,O,O
3632,bật,O,B-cm
3632,hộ,O,O
3632,chị,O,O
3632,cái,O,O
3632,bóng,O,B-dv
3632,chùm,O,E-dv
3632,lên,O,O
3632,với,O,O
3633,trợ,O,O
3633,"lý,",O,O
3633,trời,O,O
3633,sáng,O,O
3633,"quá,",O,O
3633,đóng,O,B-cm
3633,cho,O,O
3633,tôi,O,O
3633,cái,O,O
3633,cửa,O,B-dv
3633,vào,O,O
3633,với,O,O
3634,tắt,O,B-cm
3634,hộ,O,O
3634,anh,O,O
3634,cái,O,O
3634,camera,O,B-dv
3634,đi,O,O
3634,với,O,O
3635,bạn,O,O
3635,ơi,O,O
3635,bật,O,B-cm
3635,cho,O,O
3635,mình,O,O
3635,cái,O,O
3635,bóng,O,B-dv
3635,tròn,O,E-dv
3636,tôi,O,O
3636,vào,O,O
3636,nhà,O,O
3636,rồi,O,O
3636,đóng,O,B-cm
3636,cửa,O,B-dv
3636,đi,O,O
3637,sáng,O,O
3637,quá,O,O
3637,tắt,O,B-cm
3637,cho,O,O
3637,anh,O,O
3637,cái,O,O
3637,đèn,O,B-dv
3637,hắt,O,I-dv
3637,tường,O,E-dv
3637,nhá,O,O
3638,em,O,O
3638,ơi,O,O
3638,kiểm,O,B-cm
3638,tra,O,E-cm
3638,cho,O,O
3638,anh,O,O
3638,cái,O,O
3638,đèn,O,B-dv
3638,học,O,E-dv
3639,em,O,O
3639,ơi,O,O
3639,giảm,O,B-cm
3639,giúp,O,O
3639,anh,O,O
3639,cái,O,O
3639,bóng,O,B-dv
3639,tuýp,O,E-dv
3639,ở,O,O
3639,vườn,O,B-loc
3640,giờ,O,O
3640,mình,O,O
3640,phải,O,O
3640,ra,O,O
3640,"ngoài,",O,O
3640,tắt,O,B-cm
3640,quạt,O,B-dv
3640,treo,O,I-dv
3640,tường,O,E-dv
3640,giúp,O,O
3640,mình,O,O
3640,nhá,O,O
3641,bạn,O,O
3641,ơi,O,O
3641,tí,O,O
3641,bạn,O,O
3641,kiểm,O,B-cm
3641,tra,O,E-cm
3641,cho,O,O
3641,mình,O,O
3641,cái,O,O
3641,đèn,O,B-dv
3641,ngủ,O,E-dv
3641,nhá,O,O
3642,chị,O,O
3642,chuẩn,O,O
3642,bị,O,O
3642,nấu,O,O
3642,"ăn,",O,O
3642,mở,O,B-cm
3642,quạt,O,B-dv
3642,hút,O,I-dv
3642,mùi,O,E-dv
3642,giúp,O,O
3642,chị,O,O
3643,bật,O,B-cm
3643,hộ,O,O
3643,anh,O,O
3643,cái,O,O
3643,đèn,O,B-dv
3643,âm,O,I-dv
3643,trần,O,E-dv
3643,với,O,O
3644,kiểm,O,B-cm
3644,tra,O,E-cm
3644,cho,O,O
3644,tôi,O,O
3644,cái,O,O
3644,bóng,O,B-dv
3644,âm,O,I-dv
3644,trần,O,E-dv
3644,với,O,O
3645,em,O,O
3645,ơi,O,O
3645,bật,O,B-cm
3645,máy,O,B-dv
3645,tính,O,E-dv
3645,ở,O,O
3645,phòng,O,B-loc
3645,sinh,O,I-loc
3645,hoạt,O,I-loc
3645,chung,O,E-loc
3645,giúp,O,O
3645,chị,O,O
3646,chị,O,O
3646,muốn,O,O
3646,đi,O,O
3646,"ngủ,",O,O
3646,tắt,O,B-cm
3646,bóng,O,B-dv
3646,chùm,O,E-dv
3646,đi,O,O
3646,giúp,O,O
3646,chị,O,O
3647,bạn,O,O
3647,tắt,O,B-cm
3647,giúp,O,O
3647,mình,O,O
3647,cái,O,O
3647,đèn,O,B-dv
3647,hắt,O,I-dv
3647,trần,O,E-dv
3647,trong,O,O
3647,hầm,O,B-loc
3647,rượu,O,E-loc
3647,nhớ,O,O
3648,kiểm,O,B-cm
3648,tra,O,E-cm
3648,hộ,O,O
3648,anh,O,O
3648,cái,O,O
3648,đồng,O,B-dv
3648,hồ,O,E-dv
3649,em,O,O
3649,ơi,O,O
3649,mở,O,B-cm
3649,hộ,O,O
3649,chị,O,O
3649,cái,O,O
3649,máy,O,B-dv
3649,sưởi,O,E-dv
3649,ở,O,O
3649,trong,O,O
3649,nhà,O,B-loc
3649,tắm,O,E-loc
3649,với,O,O
3650,em,O,O
3650,ơi,O,O
3650,đóng,O,B-cm
3650,hộ,O,O
3650,anh,O,O
3650,cái,O,O
3650,cửa,O,B-dv
3650,vào,O,O
3650,"nhá,",O,O
3650,chói,O,O
3650,quá,O,O
3651,bật,O,B-cm
3651,bóng,O,B-dv
3651,tuýp,O,E-dv
3651,lên,O,O
3651,35%,O,B-tn
3651,giúp,O,O
3651,mình,O,O
3652,giảm,O,B-cm
3652,vòi,O,B-dv
3652,tưới,O,E-dv
3652,đi,O,O
3652,hộ,O,O
3652,tôi,O,O
3653,đóng,O,B-cm
3653,hộ,O,O
3653,tôi,O,O
3653,lò,O,B-dv
3653,nướng,O,E-dv
3653,ở,O,O
3653,nhà,O,B-loc
3653,bếp,O,I-loc
3653,số,O,I-loc
3653,8,O,E-loc
3654,tầm,O,O
3654,21,O,B-ta
3654,giờ,O,I-ta
3654,57,O,I-ta
3654,phút,O,E-ta
3654,thì,O,O
3654,kiểm,O,B-cm
3654,tra,O,E-cm
3654,cho,O,O
3654,chị,O,O
3654,cái,O,O
3654,bóng,O,B-dv
3654,treo,O,I-dv
3654,tường,O,E-dv
3654,nhé,O,O
3655,em,O,O
3655,ơi,O,O
3655,bật,O,B-cm
3655,giúp,O,O
3655,chị,O,O
3655,cái,O,O
3655,máy,O,B-dv
3655,tính,O,E-dv
3655,ở,O,O
3655,phòng,O,B-loc
3655,sinh,O,I-loc
3655,hoạt,O,I-loc
3655,chung,O,E-loc
3655,với,O,O
3656,bật,O,B-cm
3656,cho,O,O
3656,chị,O,O
3656,cái,O,O
3656,quạt,O,B-dv
3656,treo,O,I-dv
3656,tường,O,E-dv
3656,lúc,O,O
3656,4,O,B-ta
3656,giờ,O,I-ta
3656,30,O,I-ta
3656,phút,O,E-ta
3656,với,O,O
3657,cậu,O,O
3657,ơi,O,O
3657,đóng,O,B-cm
3657,giúp,O,O
3657,mình,O,O
3657,cái,O,O
3657,màn,O,B-dv
3657,cuốn,O,E-dv
3657,ở,O,O
3657,phòng,O,B-loc
3657,của,O,I-loc
3657,long,O,E-loc
3657,nhé,O,O
3658,em,O,O
3658,ơi,O,O
3658,tăng,O,B-cm
3658,giúp,O,O
3658,chị,O,O
3658,cái,O,O
3658,lò,O,B-dv
3658,sưởi,O,E-dv
3658,thêm,O,O
3658,30,O,B-cv
3658,độ,O,I-cv
3658,c,O,E-cv
3658,với,O,O
3659,em,O,O
3659,bật,O,B-cm
3659,cho,O,O
3659,anh,O,O
3659,cái,O,O
3659,camera,O,B-dv
3659,lên,O,O
3659,nhé,O,O
3660,đóng,O,B-cm
3660,cho,O,O
3660,mình,O,O
3660,cái,O,O
3660,rèm,O,B-dv
3660,cửa,O,E-dv
3660,ở,O,O
3660,phòng,O,B-loc
3660,chờ,O,I-loc
3660,số,O,I-loc
3660,4,O,E-loc
3660,nhé,O,O
3661,em,O,O
3661,"ơi,",O,O
3661,kiểm,O,B-cm
3661,tra,O,E-cm
3661,cho,O,O
3661,anh,O,O
3661,cái,O,O
3661,đèn,O,B-dv
3661,tranh,O,E-dv
3661,ở,O,O
3661,đại,O,B-loc
3661,sảnh,O,E-loc
3661,với,O,O
3662,em,O,O
3662,ơi,O,O
3662,mở,O,B-cm
3662,giúp,O,O
3662,anh,O,O
3662,cái,O,O
3662,mành,O,B-dv
3662,trong,O,O
3662,phòng,O,B-loc
3662,họp,O,E-loc
3662,nhé,O,O
3663,bật,O,B-cm
3663,cho,O,O
3663,anh,O,O
3663,cái,O,O
3663,đèn,O,B-dv
3663,tranh,O,E-dv
3663,nhé,O,O
3663,nhà,O,O
3663,tối,O,O
3663,quá,O,O
3664,bạn,O,O
3664,giảm,O,B-cm
3664,cho,O,O
3664,mình,O,O
3664,cái,O,O
3664,đèn,O,B-dv
3664,compact,O,E-dv
3664,với,O,O
3665,giảm,O,B-cm
3665,cái,O,O
3665,đèn,O,B-dv
3665,trong,O,O
3665,phòng,O,B-loc
3665,xem,O,I-loc
3665,phim,O,I-loc
3665,của,O,I-loc
3665,hân,O,E-loc
3665,hộ,O,O
3665,mình,O,O
3665,nhớ,O,O
3666,mở,O,B-cm
3666,cho,O,O
3666,anh,O,O
3666,cái,O,O
3666,loa,O,B-dv
3666,nhé.,O,O
3667,kiểm,O,B-cm
3667,tra,O,E-cm
3667,giúp,O,O
3667,anh,O,O
3667,cái,O,O
3667,đèn,O,B-dv
3667,cổng,O,E-dv
3667,trên,O,O
3667,sân,O,B-loc
3667,thượng,O,E-loc
3667,em,O,O
3667,nhé,O,O
3667,nhấp,O,O
3667,nháy,O,O
3667,quá,O,O
3668,em,O,O
3668,ơi,O,O
3668,tăng,O,B-cm
3668,cho,O,O
3668,anh,O,O
3668,cái,O,O
3668,quạt,O,B-dv
3668,trần,O,E-dv
3668,lên,O,O
3668,mức,O,O
3668,2,O,B-tn
3668,nhé,O,O
3669,em,O,O
3669,ơi,O,O
3669,kiểm,O,B-cm
3669,tra,O,E-cm
3669,hộ,O,O
3669,chị,O,O
3669,cái,O,O
3669,máy,O,B-dv
3669,mát,O,I-dv
3669,xa,O,E-dv
3669,với,O,O
3670,tăng,O,B-cm
3670,hộ,O,O
3670,anh,O,O
3670,cái,O,O
3670,quạt,O,B-dv
3670,thông,O,I-dv
3670,gió,O,E-dv
3670,thêm,O,O
3670,2,O,B-cv
3670,mức,O,O
3671,tắt,O,B-cm
3671,hộ,O,O
3671,anh,O,O
3671,cái,O,O
3671,tủ,O,B-dv
3671,lạnh,O,E-dv
3671,em,O,O
3671,nhớ,O,O
3672,em,O,O
3672,ơi,O,O
3672,giảm,O,B-cm
3672,giúp,O,O
3672,anh,O,O
3672,độ,O,O
3672,sáng,O,O
3672,cái,O,O
3672,đèn,O,B-dv
3672,tuýp,O,E-dv
3672,trong,O,O
3672,phòng,O,B-loc
3672,giặt,O,I-loc
3672,ủi,O,I-loc
3672,của,O,I-loc
3672,nhi,O,E-loc
3672,với,O,O
3673,đóng,O,B-cm
3673,giúp,O,O
3673,mình,O,O
3673,cái,O,O
3673,mành,O,B-dv
3673,cuốn,O,E-dv
3673,với,O,O
3674,ui,O,O
3674,nước,O,O
3674,tràn,O,O
3674,"rồi,",O,O
3674,đóng,O,B-cm
3674,van,O,B-dv
3674,nước,O,E-dv
3674,trong,O,O
3674,nhà,O,B-loc
3674,tắm,O,E-loc
3674,giúp,O,O
3674,mình,O,O
3674,với,O,O
3675,bạn,O,O
3675,ơi,O,O
3675,bật,O,B-cm
3675,giúp,O,O
3675,mình,O,O
3675,cái,O,O
3675,máy,O,B-dv
3675,tính,O,I-dv
3675,xách,O,I-dv
3675,tay,O,E-dv
3675,ở,O,O
3675,phòng,O,B-loc
3675,tiếp,O,I-loc
3675,đón,O,I-loc
3675,của,O,I-loc
3675,linh,O,E-loc
3675,nhé,O,O
3676,bạn,O,O
3676,ơi,O,O
3676,tắt,O,B-cm
3676,cho,O,O
3676,mình,O,O
3676,cái,O,O
3676,bóng,O,B-dv
3676,tuýp,O,E-dv
3677,bạn,O,O
3677,mở,O,B-cm
3677,cho,O,O
3677,tớ,O,O
3677,cái,O,O
3677,loa,O,B-dv
3677,ở,O,O
3677,dưới,O,O
3677,tầng,O,B-loc
3677,hầm,O,E-loc
3677,nhé,O,O
3678,lạnh,O,O
3678,quá,O,O
3678,bạn,O,O
3678,giảm,O,B-cm
3678,cho,O,O
3678,mình,O,O
3678,cái,O,O
3678,máy,O,B-dv
3678,lạnh,O,E-dv
3679,kiểm,O,B-cm
3679,tra,O,E-cm
3679,cho,O,O
3679,mình,O,O
3679,ở,O,O
3679,hiên,O,B-loc
3679,trước,O,E-loc
3679,nhé,O,O
3680,cái,O,O
3680,đồng,O,B-dv
3680,hồ,O,E-dv
3680,trong,O,O
3680,phòng,O,B-loc
3680,chính,O,E-loc
3680,chết,O,O
3680,rồi,O,O
3680,hay,O,O
3680,sao,O,O
3680,ấy,O,O
3680,kiểm,O,B-cm
3680,tra,O,E-cm
3680,giúp,O,O
3680,anh,O,O
3680,với,O,O
3681,bật,O,B-cm
3681,bóng,O,B-dv
3681,chùm,O,E-dv
3681,ở,O,O
3681,phòng,O,B-loc
3681,tập,O,I-loc
3681,gym,O,I-loc
3681,của,O,I-loc
3681,my,O,E-loc
3681,lên,O,O
3681,nhá,O,O
3682,đóng,O,B-cm
3682,cho,O,O
3682,mình,O,O
3682,cái,O,O
3682,rèm,O,B-dv
3682,ở,O,O
3682,phòng,O,B-loc
3682,ngủ,O,E-loc
3682,với,O,O
3683,khôi,O,O
3683,muốn,O,O
3683,nghe,O,O
3683,nhạc,O,O
3683,đó,O,O
3683,"em,",O,O
3683,mở,O,B-cm
3683,loa,O,B-dv
3683,trong,O,O
3683,phòng,O,B-loc
3683,đọc,O,I-loc
3683,của,O,I-loc
3683,khôi,O,E-loc
3683,giúp,O,O
3683,chị,O,O
3684,em,O,O
3684,ơi,O,O
3684,xong,O,O
3684,rồi,O,O
3684,tắt,O,B-cm
3684,cho,O,O
3684,anh,O,O
3684,cái,O,O
3684,máy,O,B-dv
3684,mát,O,I-dv
3684,xa,O,E-dv
3684,đi,O,O
3685,tí,O,O
3685,nữa,O,O
3685,vào,O,O
3685,lúc,O,O
3685,5,O,B-ta
3685,giờ,O,I-ta
3685,29,O,I-ta
3685,phút,O,E-ta
3685,thì,O,O
3685,kiểm,O,B-cm
3685,tra,O,E-cm
3685,hộ,O,O
3685,mình,O,O
3685,cái,O,O
3685,bóng,O,B-dv
3685,trụ,O,I-dv
3685,cổng,O,E-dv
3685,nhé,O,O
3686,bật,O,B-cm
3686,giúp,O,O
3686,em,O,O
3686,cái,O,O
3686,quạt,O,B-dv
3686,treo,O,I-dv
3686,tường,O,E-dv
3686,trong,O,O
3686,4,O,B-dr
3686,giờ,O,I-dr
3686,30,O,I-dr
3686,phút,O,E-dr
3686,nhé,O,O
3687,kiểm,O,B-cm
3687,tra,O,E-cm
3687,cho,O,O
3687,mình,O,O
3687,cái,O,O
3687,vòi,O,B-dv
3687,hoa,O,I-dv
3687,sen,O,E-dv
3687,với,O,O
3688,em,O,O
3688,ơi,O,O
3688,bật,O,B-cm
3688,cho,O,O
3688,anh,O,O
3688,cái,O,O
3688,bóng,O,B-dv
3688,hắt,O,E-dv
3688,được,O,O
3688,không,O,O
3689,em,O,O
3689,ơi,O,O
3689,mở,O,B-cm
3689,giúp,O,O
3689,chị,O,O
3689,cái,O,O
3689,cửa,O,B-dv
3689,ở,O,O
3689,phòng,O,B-loc
3689,truyền,O,I-loc
3689,thống,O,I-loc
3689,trường,O,I-loc
3689,sa,O,E-loc
3689,nhá,O,O
3689,để,O,O
3689,chị,O,O
3689,vào,O,O
3689,làm,O,O
3689,việc,O,O
3690,bật,O,O
3690,to,O,O
3690,"quá,",O,O
3690,giảm,O,B-cm
3690,cho,O,O
3690,mình,O,O
3690,cái,O,O
3690,radio,O,B-dv
3690,xuống,O,O
3690,65%,O,B-tn
3690,nhé,O,O
3691,bạn,O,O
3691,"ơi,",O,O
3691,mở,O,B-cm
3691,hộ,O,O
3691,mình,O,O
3691,cái,O,O
3691,máy,O,B-dv
3691,hút,O,I-dv
3691,bụi,O,E-dv
3691,với,O,O
3691,nhớ,O,O
3692,mở,O,B-cm
3692,cho,O,O
3692,anh,O,O
3692,cái,O,O
3692,máy,O,B-dv
3692,hút,O,I-dv
3692,ẩm,O,E-dv
3692,lên,O,O
3692,nhé,O,O
3693,bạn,O,O
3693,kiểm,O,B-cm
3693,tra,O,E-cm
3693,cái,O,O
3693,bóng,O,B-dv
3693,đứng,O,E-dv
3693,giúp,O,O
3693,mình,O,O
3693,với,O,O
3694,em,O,O
3694,tắt,O,B-cm
3694,cho,O,O
3694,anh,O,O
3694,cái,O,O
3694,bóng,O,B-dv
3694,trụ,O,I-dv
3694,cổng,O,E-dv
3694,với,O,O
3694,trời,O,O
3694,tối,O,O
3694,rồi,O,O
3695,làm,O,O
3695,ơn,O,O
3695,bật,O,B-cm
3695,giúp,O,O
3695,tôi,O,O
3695,cái,O,O
3695,đèn,O,B-dv
3695,led,O,E-dv
3696,em,O,O
3696,ơi,O,O
3696,tắt,O,B-cm
3696,cho,O,O
3696,anh,O,O
3696,cái,O,O
3696,bóng,O,B-dv
3696,âm,O,I-dv
3696,trần,O,E-dv
3696,với,O,O
3696,trời,O,O
3696,sáng,O,O
3696,rồi,O,O
3697,tắt,O,B-cm
3697,cái,O,O
3697,máy,O,B-dv
3697,fax,O,E-dv
3697,hộ,O,O
3697,mình,O,O
3697,với,O,O
3698,tối,O,O
3698,"quá,",O,O
3698,tăng,O,B-cm
3698,bóng,O,B-dv
3698,tuýp,O,E-dv
3698,ở,O,O
3698,cầu,O,B-loc
3698,thang,O,E-loc
3698,lên,O,O
3698,41%,O,B-tn
3698,giúp,O,O
3698,chị,O,O
3699,lúc,O,O
3699,9,O,B-ta
3699,giờ,O,I-ta
3699,40,O,I-ta
3699,phút,O,E-ta
3699,em,O,O
3699,bật,O,B-cm
3699,giúp,O,O
3699,anh,O,O
3699,cái,O,O
3699,đèn,O,B-dv
3699,tường,O,E-dv
3699,nhé,O,O
3700,giảm,O,B-cm
3700,bóng,O,B-dv
3700,làm,O,I-dv
3700,việc,O,E-dv
3700,trong,O,O
3700,phòng,O,B-loc
3700,thu,O,E-loc
3700,xuống,O,O
3700,đi,O,O
3701,bật,O,B-cm
3701,máy,O,B-dv
3701,tính,O,E-dv
3701,ở,O,O
3701,phòng,O,B-loc
3701,học,O,E-loc
3701,lên,O,O
3701,nào,O,O
3702,trợ,O,O
3702,"lý,",O,O
3702,cái,O,O
3702,lò,O,B-dv
3702,sưởi,O,E-dv
3702,nó,O,O
3702,bị,O,O
3702,hỏng,O,O
3702,hay,O,O
3702,sao,O,O
3702,ấy,O,O
3702,em,O,O
3702,kiểm,O,B-cm
3702,tra,O,E-cm
3702,hộ,O,O
3702,anh,O,O
3702,với.,O,O
3702,kiểm,O,O
3702,tra,O,O
3702,vào,O,O
3702,lúc,O,O
3702,15,O,B-ta
3702,giờ,O,I-ta
3702,3,O,I-ta
3702,phút,O,E-ta
3702,hộ,O,O
3702,anh,O,O
3703,em,O,O
3703,ơi,O,O
3703,kiểm,O,B-cm
3703,tra,O,E-cm
3703,cho,O,O
3703,anh,O,O
3703,cái,O,O
3703,đèn,O,B-dv
3703,cổng,O,E-dv
3703,ở,O,O
3703,sân,O,B-loc
3703,thượng,O,E-loc
3704,muộn,O,O
3704,rồi,O,O
3704,đóng,O,B-cm
3704,hộ,O,O
3704,mình,O,O
3704,cái,O,O
3704,cửa,O,B-dv
3704,ở,O,O
3704,cổng,O,B-loc
3704,chính,O,E-loc
3704,với,O,O
3704,nhớ,O,O
3705,bạn,O,O
3705,đóng,O,B-cm
3705,cho,O,O
3705,mình,O,O
3705,cái,O,O
3705,lò,O,B-dv
3705,nướng,O,E-dv
3705,với,O,O
3706,cậu,O,O
3706,ơi,O,O
3706,tăng,O,B-cm
3706,đèn,O,B-dv
3706,ốp,O,I-dv
3706,tường,O,E-dv
3706,lên,O,O
3706,13%,O,B-tn
3706,giúp,O,O
3706,mình,O,O
3706,với,O,O
3707,em,O,O
3707,ơi,O,O
3707,tắt,O,B-cm
3707,cho,O,O
3707,anh,O,O
3707,cái,O,O
3707,bóng,O,O
3707,đèn,O,B-dv
3707,ốp,O,I-dv
3707,tường,O,E-dv
3707,ở,O,O
3707,thư,O,B-loc
3707,viện,O,E-loc
3707,với,O,O
3708,trời,O,O
3708,sáng,O,O
3708,"rồi,",O,O
3708,bạn,O,O
3708,giảm,O,B-cm
3708,đèn,O,B-dv
3708,trụ,O,I-dv
3708,cổng,O,E-dv
3708,đi,O,O
3709,kiểm,O,B-cm
3709,tra,O,E-cm
3709,giúp,O,O
3709,mình,O,O
3709,cái,O,O
3709,đèn,O,B-dv
3709,ốp,O,I-dv
3709,tường,O,E-dv
3709,nhá,O,O
3710,em,O,O
3710,ơi,O,O
3710,tắt,O,B-cm
3710,cho,O,O
3710,anh,O,O
3710,cái,O,O
3710,máy,O,B-dv
3710,fax,O,E-dv
3710,với,O,O
3711,cái,O,O
3711,bóng,O,B-dv
3711,sân,O,E-dv
3711,ở,O,O
3711,sân,O,B-loc
3711,sau,O,E-loc
3711,hỏng,O,O
3711,"rồi,",O,O
3711,kiểm,O,B-cm
3711,tra,O,E-cm
3711,giúp,O,O
3711,chị,O,O
3711,nhá,O,O
3712,đồng,O,B-dv
3712,hồ,O,E-dv
3712,bị,O,O
3712,hỏng,O,O
3712,rồi,O,O
3712,bạn,O,O
3712,kiểm,O,B-cm
3712,tra,O,E-cm
3712,nó,O,O
3712,giúp,O,O
3712,tôi,O,O
3713,đóng,O,B-cm
3713,cho,O,O
3713,chị,O,O
3713,cái,O,O
3713,lò,O,B-dv
3713,vi,O,I-dv
3713,sóng,O,E-dv
3713,lúc,O,O
3713,15,O,B-ta
3713,giờ,O,I-ta
3713,38,O,I-ta
3713,phút,O,E-ta
3714,bật,O,B-cm
3714,giúp,O,O
3714,mình,O,O
3714,cái,O,O
3714,đèn,O,B-dv
3714,trụ,O,I-dv
3714,cổng,O,E-dv
3714,với,O,O
3715,tối,O,O
3715,"quá,",O,O
3715,bật,O,B-cm
3715,cho,O,O
3715,mình,O,O
3715,bóng,O,B-dv
3715,chùm,O,E-dv
3715,với,O,O
3716,em,O,O
3716,ơi,O,O
3716,mở,O,B-cm
3716,giúp,O,O
3716,chị,O,O
3716,cái,O,O
3716,máy,O,B-dv
3716,lạnh,O,E-dv
3716,với,O,O
3716,nóng,O,O
3716,quá,O,O
3717,lạnh,O,O
3717,quá,O,O
3717,em,O,O
3717,ơi,O,O
3717,mở,O,B-cm
3717,máy,O,B-dv
3717,sưởi,O,E-dv
3717,ở,O,O
3717,nhà,O,B-loc
3717,tắm,O,E-loc
3717,nhé,O,O
3718,tắt,O,B-cm
3718,cho,O,O
3718,anh,O,O
3718,cái,O,O
3718,máy,O,B-dv
3718,pha,O,I-dv
3718,cafe,O,E-dv
3718,em,O,O
3718,nhé,O,O
3719,lúc,O,O
3719,17,O,B-ta
3719,giờ,O,I-ta
3719,9,O,I-ta
3719,phút,O,E-ta
3719,trời,O,O
3719,sẽ,O,O
3719,mát,O,O
3719,"hơn,",O,O
3719,bạn,O,O
3719,giảm,O,B-cm
3719,giúp,O,O
3719,mình,O,O
3719,cái,O,O
3719,máy,O,B-dv
3719,lạnh,O,E-dv
3719,lúc,O,O
3719,đó,O,O
3719,nhớ,O,O
3720,bạn,O,O
3720,ơi,O,O
3720,giảm,O,B-cm
3720,cho,O,O
3720,mình,O,O
3720,bóng,O,B-dv
3720,compact,O,E-dv
3720,với,O,O
3721,bật,O,B-cm
3721,hộ,O,O
3721,anh,O,O
3721,cái,O,O
3721,máy,O,B-dv
3721,fax,O,E-dv
3722,đóng,O,B-cm
3722,rèm,O,B-dv
3722,cửa,O,E-dv
3722,ở,O,O
3722,phòng,O,B-loc
3722,chờ,O,I-loc
3722,số,O,I-loc
3722,4,O,E-loc
3722,lại,O,O
3722,đi,O,O
3723,em,O,O
3723,đóng,O,B-cm
3723,cho,O,O
3723,anh,O,O
3723,cái,O,O
3723,van,O,B-dv
3723,tưới,O,E-dv
3723,với,O,O
3723,anh,O,O
3723,quên,O,O
3723,mất,O,O
3723,rồi,O,O
3724,em,O,O
3724,ơi,O,O
3724,mở,O,B-cm
3724,cho,O,O
3724,anh,O,O
3724,cái,O,O
3724,máy,O,B-dv
3724,lạnh,O,E-dv
3724,ở,O,O
3724,nhà,O,B-loc
3724,bếp,O,E-loc
3724,với,O,O
3725,em,O,O
3725,ơi,O,O
3725,phòng,O,O
3725,chói,O,O
3725,"quá,",O,O
3725,giảm,O,B-cm
3725,cho,O,O
3725,anh,O,O
3725,cái,O,O
3725,bóng,O,B-dv
3725,âm,O,I-dv
3725,trần,O,E-dv
3725,39%,O,B-cv
3725,hộ,O,O
3725,anh,O,O
3725,với,O,O
3726,giảm,O,B-cm
3726,cái,O,O
3726,bóng,O,B-dv
3726,tuýp,O,E-dv
3726,trong,O,O
3726,vườn,O,B-loc
3726,xuống,O,O
3726,nhá,O,O
3727,bạn,O,O
3727,ơi,O,O
3727,bật,O,B-cm
3727,cho,O,O
3727,mình,O,O
3727,cái,O,O
3727,đèn,O,B-dv
3727,ốp,O,I-dv
3727,tường,O,E-dv
3727,ở,O,O
3727,trong,O,O
3727,phòng,O,B-loc
3727,giặt,O,E-loc
3727,"với,",O,O
3727,ở,O,O
3727,đây,O,O
3727,tối,O,O
3727,quá,O,O
3729,bạn,O,O
3729,ơi,O,O
3729,kiểm,O,B-cm
3729,tra,O,E-cm
3729,giúp,O,O
3729,mình,O,O
3729,cái,O,O
3729,đèn,O,B-dv
3729,ốp,O,I-dv
3729,tường,O,E-dv
3729,nhé,O,O
3730,em,O,O
3730,ơi,O,O
3730,đóng,O,B-cm
3730,cho,O,O
3730,chị,O,O
3730,cái,O,O
3730,vòi,O,B-dv
3730,tưới,O,E-dv
3730,với,O,O
3731,cái,O,O
3731,đèn,O,B-dv
3731,thả,O,E-dv
3731,này,O,O
3731,cần,O,O
3731,phải,O,O
3731,tắt,O,B-cm
3731,đi,O,O
3731,bạn,O,O
3731,có,O,O
3731,thể,O,O
3731,giúp,O,O
3731,mình,O,O
3731,không,O,O
3732,bạn,O,O
3732,"ơi,",O,O
3732,tắt,O,B-cm
3732,hộ,O,O
3732,cái,O,O
3732,bóng,O,B-dv
3732,compact,O,E-dv
3732,trong,O,O
3732,phòng,O,B-loc
3732,tập,O,I-loc
3732,gym,O,E-loc
3732,với,O,O
3733,giảm,O,B-cm
3733,hộ,O,O
3733,anh,O,O
3733,cái,O,O
3733,đèn,O,B-dv
3733,rủ,O,E-dv
3733,ở,O,O
3733,trên,O,O
3733,sân,O,B-loc
3733,thượng,O,E-loc
3733,xuống,O,O
3733,còn,O,O
3733,29%,O,B-tn
3733,nhá,O,O
3734,bạn,O,O
